CODE,AREA_HA,PROPORTION
474,1.81,0.0003449228687673285
475,1.45,0.00027631942525559465
476,1.9,0.00036207372964526194
477,1.09,0.00020771598174386082
478,1.09,0.00020771598174386082
479,1.54,0.0002934702861335281
480,5.77,0.0010995607473964007
481,4.87,0.0009280521386170661
482,1.09,0.00020771598174386082
483,2.08,0.0003963754514011289
484,1.54,0.0002934702861335281
485,8.559999999999999,0.0016312374346123379
486,1.09,0.00020771598174386082
487,1.45,0.00027631942525559465
488,1.45,0.00027631942525559465
489,1.81,0.0003449228687673285
490,2.08,0.0003963754514011289
491,6.31,0.0012024659126640014
492,3.16,0.0006021857819363304
493,5.86,0.0011167116082743344
494,2.8899999999999997,0.00055073319930253
495,1.81,0.0003449228687673285
496,1.54,0.0002934702861335281
497,36.1,0.006879400863259977
498,1.99,0.0003792245905231954
499,11.26,0.002145763260950342
500,1.9,0.00036207372964526194
501,1.09,0.00020771598174386082
502,1.27,0.00024201770349972773
503,3.61,0.0006879400863259977
504,1.3599999999999999,0.00025916856437766114
505,2.71,0.000516431477546663
506,1.09,0.00020771598174386082
507,2.26,0.00043067717315699576
508,5.59,0.0010652590256405338
509,1.54,0.0002934702861335281
510,1.09,0.00020771598174386082
511,1.09,0.00020771598174386082
512,1.09,0.00020771598174386082
513,28.9,0.0055073319930253
514,3.79,0.0007222418080818646
515,1.27,0.00024201770349972773
516,1.3599999999999999,0.00025916856437766114
517,1.54,0.0002934702861335281
518,1.63,0.00031062114701146156
519,1.09,0.00020771598174386082
520,1.27,0.00024201770349972773
521,1.27,0.00024201770349972773
522,5.41,0.0010309573038846669
523,2.08,0.0003963754514011289
524,1.27,0.00024201770349972773
525,1.54,0.0002934702861335281
526,1.18,0.00022486684262179425
527,2.8,0.0005335823384245965
528,3.43,0.0006536383645701308
529,1.3599999999999999,0.00025916856437766114
530,1.63,0.00031062114701146156
531,1.9,0.00036207372964526194
532,2.17,0.0004135263122790623
533,1.09,0.00020771598174386082
534,1.45,0.00027631942525559465
535,8.2,0.001562633991100604
536,1.9,0.00036207372964526194
537,1.3599999999999999,0.00025916856437766114
538,1.81,0.0003449228687673285
539,1.27,0.00024201770349972773
