CODE,AREA_HA,PROPORTION
225,1.9,0.0004918011570269332
226,1.09,0.0002821385585049249
227,2.35,0.000608280378428049
228,1.09,0.0002821385585049249
229,1.09,0.0002821385585049249
230,1.09,0.0002821385585049249
231,1.27,0.00032873024706537115
232,1.18,0.000305434402785148
233,7.66,0.001982735190961215
234,1.54,0.0003986177799060406
235,1.18,0.000305434402785148
236,1.3599999999999999,0.0003520260913455943
237,1.09,0.0002821385585049249
238,9.73,0.0025185396094063476
239,1.72,0.0004452094684664869
240,1.54,0.0003986177799060406
241,1.3599999999999999,0.0003520260913455943
242,1.09,0.0002821385585049249
243,1.09,0.0002821385585049249
244,2.17,0.0005616886898676027
245,3.52,0.00091112635407095
246,1.18,0.000305434402785148
247,1.45,0.00037532193562581746
248,1.3599999999999999,0.0003520260913455943
249,1.09,0.0002821385585049249
250,1.9,0.0004918011570269332
251,2.8,0.0007247595998291647
252,3.79,0.0009810138869116194
253,1.09,0.0002821385585049249
254,1.09,0.0002821385585049249
255,1.3599999999999999,0.0003520260913455943
256,1.72,0.0004452094684664869
257,2.08,0.0005383928455873796
258,1.54,0.0003986177799060406
259,1.63,0.00042191362418626376
260,7.75,0.0020060310352414384
261,2.98,0.0007713512883896111
262,1.09,0.0002821385585049249
263,9.01,0.0023321728551645624
264,1.09,0.0002821385585049249
265,6.67,0.0017264809038787603
266,1.18,0.000305434402785148
267,1.09,0.0002821385585049249
268,1.63,0.00042191362418626376
269,4.33,0.0011207889525929585
270,224.65,0.058149015750579236
271,4.6899999999999995,0.0012139723297138509
272,1.18,0.000305434402785148
273,1.09,0.0002821385585049249
274,1.3599999999999999,0.0003520260913455943
275,1.09,0.0002821385585049249
276,5.14,0.0013304515511149667
277,1.09,0.0002821385585049249
278,1.54,0.0003986177799060406
279,1.18,0.000305434402785148
280,1.3599999999999999,0.0003520260913455943
281,1.18,0.000305434402785148
282,1.09,0.0002821385585049249
283,1.09,0.0002821385585049249
284,2.98,0.0007713512883896111
285,1.09,0.0002821385585049249
286,1.18,0.000305434402785148
287,1.27,0.00032873024706537115
288,1.63,0.00042191362418626376
289,1.09,0.0002821385585049249
290,1.18,0.000305434402785148
291,1.09,0.0002821385585049249
292,1.09,0.0002821385585049249
293,1.45,0.00037532193562581746
294,1.09,0.0002821385585049249
295,1.45,0.00037532193562581746
296,1.09,0.0002821385585049249
297,1.09,0.0002821385585049249
298,1.63,0.00042191362418626376
299,1.09,0.0002821385585049249
300,10.18,0.0026350188308074634
301,1.18,0.000305434402785148
302,4.87,0.0012605640182742973
303,2.35,0.000608280378428049
304,1.18,0.000305434402785148
305,1.45,0.00037532193562581746
306,1.45,0.00037532193562581746
307,1.09,0.0002821385585049249
308,1.3599999999999999,0.0003520260913455943
309,1.72,0.0004452094684664869
310,2.98,0.0007713512883896111
311,2.8899999999999997,0.0007480554441093878
312,1.18,0.000305434402785148
313,1.45,0.00037532193562581746
314,1.09,0.0002821385585049249
315,1.3599999999999999,0.0003520260913455943
316,2.17,0.0005616886898676027
317,1.27,0.00032873024706537115
318,2.17,0.0005616886898676027
319,25.21,0.00652542482560473
320,1.81,0.00046850531274671007
321,50.68,0.013118148756907881
322,1.99,0.0005150970013071564
323,4.33,0.0011207889525929585
324,2.8899999999999997,0.0007480554441093878
325,1.09,0.0002821385585049249
